,location
52766,"-31.201651000000002, 121.67083000000001"
52768,"52.966667, -1.166667"
52769,"51.5, -3.2"
52772,"-17.383333, -66.166667"
52787,"53.416667000000004, -3.0"
52788,"53.416667000000004, -3.0"
52791,"1.352083, 103.819836"
52792,"51.75, -0.466667"
52826,"0.0, 0.0"
52838,"-24.864963, 152.348653"
52839,"51.318889, -2.208611"
52843,"55.066667, -3.55"
52848,"26.750534000000002, 51.683427"
52850,"9.931233, 76.26730400000001"
52854,"31.970427, 34.792964000000005"
52856,"-45.746755, 170.56911599999998"
52857,"0.0, 0.0"
52859,"52.070498, 4.3007"
52860,"51.508515, -0.125487"
52863,"-35.3549, 149.231209"
52873,"-33.861481, 151.205475"
52875,"53.5, -2.2166669999999997"
52876,"51.335545, 1.4198950000000001"
52879,"25.03428, -77.39628"
52887,"51.716667, 0.683333"
52891,"0.0, 0.0"
52906,"0.0, 0.0"
52910,"0.0, 0.0"
52913,"53.816667, -1.283333"
52925,"38.682301, 29.40819"
52927,"-33.861481, 151.205475"
52940,"52.016667, -4.8333330000000005"
52944,"0.0, 0.0"
52946,"-38.136848, 176.249746"
52953,"51.514125, -0.093689"
52957,"7.9326360000000005, 81.003682"
52984,"39.399834999999996, -8.224910000000001"
52986,"39.399834999999996, -8.224910000000001"
52987,"39.399834999999996, -8.224910000000001"
52988,"39.399834999999996, -8.224910000000001"
52989,"39.399834999999996, -8.224910000000001"
52990,"39.399834999999996, -8.224910000000001"
52991,"39.399834999999996, -8.224910000000001"
52992,"39.399834999999996, -8.224910000000001"
53007,"-41.365041999999995, 146.628491"
53008,"0.0, 0.0"
53025,"51.797498, 21.619853"
53041,"41.254496, -82.399611"
53057,"0.0, 0.0"
53091,"53.032141, -6.759773"
53098,"53.3, -3.75"
53126,"51.45, -2.583333"
53129,"52.97894, -0.026576999999999996"
53158,"47.497912, 19.040235"
53170,"0.0, 0.0"
53184,"51.116667, -0.183333"
53197,"55.86666700000001, -3.15"
53202,"53.27774, -2.664218"
53207,"51.25, 0.75"
53212,"52.583332999999996, -2.1333330000000004"
53213,"-37.813938, 144.963425"
53230,"46.721211, 25.585527"
53233,"-33.861481, 151.205475"
53269,"0.0, 0.0"
53271,"-31.952240000000003, 115.861397"
53277,"51.45, -2.583333"
53283,"-21.76269, -41.318488"
53300,"43.075674, 25.617151"
53302,"49.872825, 8.651193"
53308,"42.697708, 23.321868"
53321,"25.286667, 51.533333"
53322,"53.5, -2.2166669999999997"
53331,"0.0, 0.0"
53368,"-22.9083, -43.197077"
53372,"48.766667, 9.183333"
53388,"53.85, -3.05"
53395,"0.0, 0.0"
53397,"9.295, -75.396111"
53401,"45.943160999999996, 24.96676"
53412,"51.319664, -2.208853"
53419,"7.9326360000000005, 81.003682"
53436,"40.640063, 22.944419"
53442,"50.9, -1.4"
53445,"6.030556, -75.431667"
53447,"51.5, -3.2"
53465,"-7.229957000000001, -39.412298"
53467,"0.0, 0.0"
53473,"53.583332999999996, -0.65"
53482,"69.753158, 18.466054"
53489,"28.057143, -16.729709"
53505,"50.7967, -1.083333"
53508,"55.833332999999996, -4.5"
53541,"30.316495, 78.03219200000001"
53553,"-28.000290000000003, 153.430878"
53554,"43.72208, 7.405839"
53586,"26.264776, 82.07270600000001"
53590,"0.0, 0.0"
53599,"-33.861481, 151.205475"
53600,"0.0, 0.0"
53602,"0.0, 0.0"
53604,"10.340556, -68.736944"
53610,"12.879721, 121.77401699999999"
53625,"40.038517, 23.939505"
53628,"-27.471009999999996, 153.024292"
53629,"34.772013, 32.429737"
53677,"55.833332999999996, -3.083333"
53684,"50.9, -1.4"
53715,"48.078515, -0.766991"
53735,"51.514125, -0.093689"
53738,"44.349821, 9.233889"
53784,"52.516667000000005, 13.4"
53790,"0.0, 0.0"
53791,"29.843009000000002, -95.17787299999999"
53813,"0.0, 0.0"
53821,"0.0, 0.0"
53829,"0.0, 0.0"
53831,"-14.599413, -28.673146999999997"
53835,"0.0, 0.0"
53848,"1.6139379999999999, 7.405692999999999"
53857,"-33.861481, 151.205475"
53875,"0.0, 0.0"
53891,"34.166562, 132.218848"
53893,"34.166562, 132.218848"
53894,"0.0, 0.0"
53912,"48.453070000000004, 2.75345"
53916,"51.466667, -0.966667"
53932,"12.680083999999999, 101.00625500000001"
53934,"0.0, 0.0"
53958,"0.0, 0.0"
53974,"-33.469120000000004, -70.641997"
53975,"25.1, -76.133333"
53981,"53.723466, -1.345968"
54020,"0.0, 0.0"
54026,"-30.109091999999997, -51.323827"
54028,"14.540110999999998, -74.967637"
54033,"0.0, 0.0"
54040,"26.212401, 127.68093200000001"
54050,"-20.297618, -40.295777"
54052,"-38.17828, 146.260986"
54057,"51.791944, -3.9891669999999997"
54064,"-35.15, 138.466667"
54075,"-20.297618, -40.295777"
54080,"50.416667, -4.75"
54081,"51.514125, -0.093689"
54086,"30.438156, -87.22252399999999"
54087,"51.481971, 0.36987600000000004"
54106,"53.5, -2.2166669999999997"
54108,"19.116667, -70.633333"
54126,"0.0, 0.0"
54140,"0.0, 0.0"
54142,"40.937607, 24.412866"
54144,"50.9, -1.4"
54155,"14.540110999999998, -74.967637"
54160,"51.433333000000005, -1.0"
54162,"0.0, 0.0"
54196,"-22.9083, -43.197077"
54206,"51.514125, -0.093689"
54213,"34.8, 48.516667"
54235,"51.75, -1.25"
54238,"50.869792, -2.963316"
54259,"50.4501, 30.5234"
54264,"55.833332999999996, -4.5"
54268,"51.650799, -0.388545"
54286,"54.65, -1.45"
54288,"0.0, 0.0"
54307,"55.63333299999999, -3.183333"
54309,"51.707778000000005, -4.949722"
54314,"51.25, 0.75"
54318,"-20.724705, 139.497462"
54321,"56.949649, 24.105186"
54330,"28.408912, 77.317789"
54346,"32.794046, 34.989571000000005"
54352,"-32.513211, -54.524545999999994"
54355,"0.0, 0.0"
54369,"0.0, 0.0"
54374,"49.3, 10.583333"
54396,"53.583332999999996, -0.65"
54409,"54.066667, -2.833333"
54413,"0.0, 0.0"
54423,"60.173324, 24.941025"
54447,"53.219384, 6.566502000000001"
54470,"1.46343, 103.754715"
54475,"28.632996000000002, -106.0691"
54481,"53.36666700000001, -1.5"
54483,"-27.616667, 152.76666699999998"
54494,"52.416667, -1.55"
54499,"51.015344, -3.106849"
54506,"19.432608, -99.133208"
54511,"60.880948, 10.939478"
54512,"0.0, 0.0"
54519,"45.943160999999996, 24.96676"
54521,"51.856997, 8.564504"
54524,"38.73122, 35.478729"
54525,"55.350414, 21.465985999999997"
54529,"-31.952240000000003, 115.861397"
54534,"38.722252000000005, -9.139337"
54547,"53.5, -2.2166669999999997"
54551,"-37.813938, 144.963425"
54552,"7.930835000000001, 81.04510400000001"
54564,"55.40369200000001, 11.355257"
54586,"25.6125, 85.128333"
54597,"51.733333, -2.3666669999999996"
54606,"44.54433, 10.784774"
54607,"51.608889000000005, -2.520278"
54613,"18.220833, -66.590149"
54615,"51.081396999999996, 1.169456"
54616,"51.189721999999996, -2.547222"
54651,"52.35, 14.55"
54667,"25.03428, -77.39628"
54681,"0.0, 0.0"
54685,"-27.471009999999996, 153.024292"
54705,"24.861462, 67.009939"
54706,"-33.861481, 151.205475"
54713,"7.8804479999999995, 98.39225"
54721,"14.48107, 121.03099499999999"
54731,"51.514125, -0.093689"
54739,"51.016667, -4.216667"
54774,"-31.952240000000003, 115.861397"
54859,"53.594494999999995, -1.030037"
54864,"-31.961729, 141.459976"
54882,"0.0, 0.0"
54896,"-30.514342, 151.66696399999998"
54906,"18.948392000000002, -99.49358000000001"
54914,"53.416667000000004, -3.0"
54919,"52.416667, -1.55"
54935,"34.70713, 33.022617"
54942,"52.466667, -1.916667"
54943,"33.285936, 72.77271"
54957,"51.555774, -1.7797180000000001"
54968,"0.0, 0.0"
54985,"43.856259, 18.413076"
55027,"0.0, 0.0"
55032,"9.931233, 76.26730400000001"
55036,"55.833332999999996, -4.25"
55090,"-33.861481, 151.205475"
55109,"-34.928661, 138.598633"
55113,"52.518537, 5.4714220000000005"
55122,"50.865946, 6.070549"
55123,"-33.861481, 151.205475"
55126,"18.698384, -68.451145"
55131,"52.416667, -1.55"
55158,"-28.778971000000002, 114.614594"
55166,"0.0, 0.0"
55168,"0.0, 0.0"
55174,"51.131258, -0.987425"
55178,"51.05, 13.75"
55188,"53.013208, -2.2273"
55225,"49.25, -123.13333300000001"
55253,"11.874478, 75.370366"
55290,"53.533333, -2.6166669999999996"
55319,"0.0, 0.0"
55333,"50.80275, 4.652875"
55336,"50.965896, -1.298133"
55360,"18.420695000000002, -64.63996800000001"
55397,"54.295, -7.465"
55405,"55.833332999999996, -4.25"
55406,"51.966667, -0.216667"
55430,"1.352083, 103.819836"
55447,"35.956389, 14.366389000000002"
55457,"11.874478, 75.370366"
55465,"38.482702, -90.761284"
55474,"-2.170998, -79.922359"
55485,"0.0, 0.0"
55513,"32.3078, -64.7505"
55522,"-41.365041999999995, 146.628491"
55532,"-38.166667, 145.3"
55540,"-22.614428, -46.703715"
55581,"6.573475, 3.3225629999999997"
55595,"38.41885, 27.12872"
55650,"22.198745000000002, 113.543873"
55690,"53.726834999999994, -6.874833"
55693,"-26.1625, 27.8725"
55740,"-33.058966999999996, -71.404543"
55748,"0.0, 0.0"
55755,"53.056291, -0.774821"
55769,"51.514125, -0.093689"
55787,"52.533333, -2.1166669999999996"
55828,"52.166667, -2.166667"
55845,"50.9, -1.4"
55851,"53.5, -2.2166669999999997"
55854,"-35.27603, 149.13435"
55859,"51.133333, 0.283333"
55861,"53.166667000000004, -1.0"
55869,"0.0, 0.0"
55877,"32.794046, 34.989571000000005"
55881,"-34.823879, 138.884674"
55897,"54.898520999999995, 23.903597"
55935,"-34.767834, -58.379253000000006"
55964,"53.55, -2.1166669999999996"
55978,"51.1, -0.616667"
55982,"52.05, -2.7166669999999997"
55993,"39.90403, 116.407526"
56011,"18.456389, -66.071111"
56014,"0.0, 0.0"
56017,"69.7, 170.316667"
56028,"24.466667, 54.36666700000001"
56083,"51.428867, -1.8549400000000003"
56086,"51.514125, -0.093689"
56101,"-37.813938, 144.963425"
56106,"51.266667, -1.083333"
56113,"43.916230999999996, -123.964"
56130,"51.35, 1.1"
56140,"51.066666999999995, -1.7833330000000003"
56152,"38.595678, -78.208056"
56155,"41.00527, 28.97696"
56159,"42.262593, -71.802293"
56161,"36.648889000000004, 51.496111"
56174,"52.183333000000005, -1.7"
56177,"50.0, 8.271111"
56181,"53.8, -2.233333"
56198,"0.0, 0.0"
56212,"53.63004, -1.6406319999999999"
56214,"54.572778, -1.162778"
56216,"51.133333, 0.283333"
56240,"19.432608, -99.133208"
56269,"-27.927513, 153.194305"
56272,"0.0, 0.0"
56275,"52.133333, 11.65"
56300,"51.25, -1.916667"
56313,"1.352083, 103.819836"
56321,"10.542484, -83.50235500000001"
56337,"21.161908, -86.851528"
56345,"37.089071999999994, -8.24788"
56349,"52.966667, -1.166667"
56364,"52.130660999999996, -3.7837120000000004"
56377,"-41.209165000000006, 174.90805600000002"
56382,"52.5, -2.083333"
56397,"40.73793, 13.948618"
56407,"52.966667, -1.3"
56456,"43.956303000000005, 6.895835000000001"
56486,"29.311659999999996, 47.481766"
56489,"0.0, 0.0"
56509,"55.916667000000004, -2.7833330000000003"
56527,"51.45, -2.583333"
56534,"51.641020000000005, 4.86169"
56550,"0.0, 0.0"
56555,"42.874722, 74.612222"
56561,"53.393238000000004, -3.1762799999999998"
56566,"1.352083, 103.819836"
56567,"53.888996, -2.633778"
56571,"-36.848459999999996, 174.76333200000002"
56572,"0.0, 0.0"
56582,"46.519962, 6.633597"
56585,"51.883333, 0.9"
56587,"43.318334, -1.9812310000000002"
56594,"38.534845000000004, -28.629981"
56617,"0.0, 0.0"
56620,"52.4, -0.716667"
56674,"0.0, 0.0"
56761,"51.43933, -2.003884"
56771,"50.7, -3.5333330000000003"
56789,"51.883333, -0.416667"
56794,"51.514125, -0.093689"
56800,"42.657798, 21.153346"
56805,"3.1390029999999998, 101.68685500000001"
56813,"0.0, 0.0"
56837,"-36.848459999999996, 174.76333200000002"
56842,"54.91194399999999, -1.383333"
56861,"51.514125, -0.093689"
56869,"0.0, 0.0"
56899,"39.962884, -4.8304540000000005"
56901,"0.0, 0.0"
56906,"0.0, 0.0"
56931,"0.0, 0.0"
56957,"0.0, 0.0"
56991,"50.05, 10.233333"
57025,"21.161908, -86.851528"
57030,"38.76376, 30.540340000000004"
57038,"53.166667000000004, -1.583333"
57056,"20.593684, 78.96288"
57095,"53.5, -2.2166669999999997"
57096,"51.514125, -0.093689"
57120,"53.8, -1.583333"
57127,"51.269738000000004, -0.402165"
57138,"-33.861481, 151.205475"
57139,"-32.24295, 148.604843"
57162,"53.5, -2.2166669999999997"
57163,"34.883333, 32.383333"
57164,"-9.649849, -35.708949"
57197,"-34.603722999999995, -58.381593"
57218,"0.0, 0.0"
57256,"4.210483999999999, 101.97576600000001"
57269,"37.44146, 25.366722"
57286,"52.514382, 4.964061"
57301,"-14.599413, -28.673146999999997"
57317,"25.08265, -77.318084"
57325,"41.385064, 2.173403"
57327,"55.733332999999995, -3.9666669999999997"
57333,"37.778953, 26.891212"
57334,"0.0, 0.0"
57340,"51.155770000000004, -2.61288"
57350,"47.41055, 23.174727999999998"
57357,"19.075984, 72.877656"
57385,"45.714211999999996, 16.075243"
57386,"45.714211999999996, 16.075243"
57389,"51.131258, -0.987425"
57393,"52.9, -2.4666669999999997"
57394,"53.36666700000001, -1.5"
57395,"53.716667, -0.333333"
57397,"52.433333, 0.566667"
57408,"50.966667, -1.333333"
57450,"63.825846999999996, 20.263035000000002"
57473,"0.0, 0.0"
57487,"32.679852000000004, -16.850288"
57493,"26.212312, 127.679157"
57495,"-32.783333, 26.633333"
57504,"-25.746111, 28.188056"
57530,"55.85, -3.983333"
57531,"43.916230999999996, -123.964"
57533,"22.543098999999998, 114.057868"
57544,"38.697057, -9.422295"
57551,"-29.85868, 31.02184"
57556,"49.299181, 19.949562"
57581,"36.544148, -4.624944"
57583,"0.0, 0.0"
57587,"52.61666700000001, 6.85"
57588,"56.0, -3.4"
57593,"22.890532999999998, -109.91673700000001"
57645,"52.483332999999995, -0.666667"
57647,"52.466667, -1.916667"
57648,"47.497912, 19.040235"
57649,"40.881710999999996, -4.755569"
57669,"-37.666667, 141.51666699999998"
57691,"50.212222, -5.294444"
57692,"51.116667, -0.183333"
57699,"0.0, 0.0"
57736,"-30.296260999999998, 153.11351000000002"
57744,"51.733333, 0.483333"
57751,"55.933333, -3.4666669999999997"
57755,"-29.85868, 31.02184"
57777,"46.181795, 18.954304999999998"
57789,"47.656083, -2.165293"
57813,"51.38847, -0.416969"
57814,"53.0, -2.183333"
57815,"51.266667, -1.083333"
57818,"0.0, 0.0"
57823,"51.833333, -0.25"
57825,"55.927909, 12.300806"
57834,"59.939637, 16.858759"
57920,"6.216667, 125.066667"
57951,"-25.274398, 133.775136"
57952,"51.394943, -0.19446"
57953,"-25.274398, 133.775136"
57965,"-32.15, 116.0"
57970,"34.772013, 32.429737"
57974,"51.146667, -2.714444"
57999,"48.666667, 10.283333"
58006,"-14.599413, -28.673146999999997"
58012,"0.0, 0.0"
58028,"52.498172, -2.169995"
58051,"35.51383, 24.018037"
58092,"0.0, 0.0"
58101,"55.064948, -6.498239"
58118,"-38.48987, 145.20382800000002"
58122,"-27.425434999999997, 152.37532"
58127,"46.227638, 2.213749"
58130,"-31.253218, 146.921099"
58131,"50.833333, -0.23333299999999998"
58144,"42.449381, 21.16974"
58145,"-34.976231, 116.73133100000001"
58151,"38.908539000000005, 1.426558"
58159,"37.78816, 20.898827"
58176,"52.416667, 0.75"
58184,"51.9, -2.083333"
58215,"64.015019, 11.495263000000001"
58231,"50.85, 0.6"
58264,"-37.658455, 144.443507"
58288,"52.566667, -1.8166669999999998"
58319,"52.355518, -1.17432"
58344,"35.746512, -39.462891"
58348,"0.0, 0.0"
58352,"51.514125, -0.093689"
58363,"0.0, 0.0"
58368,"56.130366, -106.34677099999999"
58369,"52.416667, -1.55"
58387,"52.355518, -1.17432"
58390,"51.165690999999995, 10.451526"
58406,"14.058323999999999, 108.277199"
58420,"0.0, 0.0"
58433,"14.44224, 109.00371299999999"
58435,"33.495503, 49.063174"
58442,"-29.85868, 31.02184"
58443,"51.083333, -3.0"
58457,"0.0, 0.0"
58472,"0.0, 0.0"
58476,"0.0, 0.0"
58478,"0.0, 0.0"
58479,"27.179664000000002, 83.87513299999999"
58487,"19.381501999999998, -99.00568299999999"
58510,"-38.685691999999996, 176.07021"
58529,"61.727178, 22.263451999999997"
58536,"51.165690999999995, 10.451526"
58542,"0.0, 0.0"
58544,"21.1667, 79.65"
58545,"0.0, 0.0"
58556,"0.0, 0.0"
58557,"30.835882, 31.078485999999998"
58583,"52.664913, -1.034894"
58585,"-28.000290000000003, 153.430878"
58591,"14.540110999999998, -74.967637"
58592,"-38.15, 141.883333"
58607,"53.8, -1.583333"
58611,"-42.450392, 171.21076200000002"
58619,"51.896892, -8.486316"
58632,"53.41291, -8.243889999999999"
58637,"0.0, 0.0"
58639,"13.052414, 80.250825"
58643,"52.466667, -1.916667"
58648,"-25.420039000000003, -49.265097"
58650,"-34.809701000000004, -58.23863000000001"
58651,"0.0, 0.0"
58663,"51.083333, -3.0"
58667,"0.0, 0.0"
58676,"52.664913, -1.034894"
58677,"59.367295999999996, 25.175407"
58678,"54.945, -1.6175"
58679,"51.508515, -0.125487"
58680,"20.021165, -75.113672"
58682,"53.466667, -1.15"
58688,"-18.370913, -40.832852"
58702,"53.166667000000004, -1.583333"
58703,"42.043310999999996, -0.581353"
58709,"40.368992999999996, 23.159671"
58732,"7.8804479999999995, 98.39225"
58734,"52.355518, -1.17432"
58755,"-19.055201, 29.603548999999997"
58762,"0.0, 0.0"
58769,"52.05, -2.7166669999999997"
58779,"-36.121792, 146.888092"
58782,"0.0, 0.0"
58791,"53.5, -2.2166669999999997"
58794,"43.856259, 18.413076"
58795,"0.0, 0.0"
58796,"60.173324, 24.941025"
58799,"52.664913, -1.034894"
58800,"54.654196999999996, -8.110546000000001"
58801,"52.083333, 1.166667"
58812,"44.498799, 1.39142"
58820,"52.183333000000005, -2.316667"
58826,"-17.863889, 31.029721999999996"
58827,"53.166667000000004, -0.25"
58828,"22.396428, 114.10949699999999"
58832,"18.027304, -63.050081000000006"
58837,"20.593684, 78.96288"
58839,"53.756629000000004, -3.021319"
58840,"32.342222, -117.05611100000002"
58845,"44.875659000000006, 13.852542999999999"
58853,"-39.492844, 176.912018"
58856,"51.0, 143.0"
58857,"42.135408, 24.74529"
58858,"33.75, 44.633333"
58871,"0.0, 0.0"
58873,"31.128889, 53.2825"
58881,"24.706381, -78.019539"
58885,"51.514125, -0.093689"
58887,"-33.861481, 151.205475"
58902,"24.706381, -78.019539"
58903,"56.0, -3.8833330000000004"
58914,"-22.345005, -69.660706"
58918,"53.5, -2.2166669999999997"
58920,"-15.601410999999999, -56.097892"
58924,"-33.861481, 151.205475"
58925,"43.865727, 10.25131"
58926,"53.800755, -1.549077"
58927,"0.0, 0.0"
58955,"52.283333, 12.983333"
58974,"-8.783195, -124.508523"
58983,"42.240624, 21.025907999999998"
58985,"24.819988000000002, 67.05198399999999"
58991,"52.938914000000004, 0.49103199999999997"
59003,"53.574158, -2.425823"
59004,"52.966667, -1.166667"
59007,"50.782727, -2.9949369999999997"
59012,"43.2775, 76.895833"
59015,"0.0, 0.0"
59016,"10.72015, 122.562106"
59020,"36.005893, 139.190225"
59022,"51.921667, 4.481111"
59059,"0.0, 0.0"
59107,"35.696111, 51.423056"
59114,"53.8, -1.583333"
59118,"54.766667000000005, -1.566667"
59128,"-8.783195, -124.508523"
59152,"-37.813938, 144.963425"
59192,"51.883333, 0.566667"
59194,"31.230415999999998, 121.473701"
59195,"14.540110999999998, -74.967637"
59199,"51.270363, 0.522699"
59200,"-16.92304, 145.766251"
59209,"24.861462, 67.009939"
59263,"0.0, 0.0"
59288,"18.162736, -66.72211899999999"
59289,"18.162736, -66.72211899999999"
59290,"18.162736, -66.72211899999999"
59304,"28.615, -80.694443"
59312,"-33.861481, 151.205475"
59320,"-33.861481, 151.205475"
59321,"46.766667, 23.583333"
59322,"34.123002, 35.651928000000005"
59325,"49.880549, 20.643060000000002"
59360,"30.6873, 75.8316"
59379,"54.978252000000005, -1.61778"
59391,"41.970846, 3.147202"
59393,"55.766667000000005, -4.1666669999999995"
59395,"53.7, -1.916667"
59399,"23.810332, 90.412518"
59407,"42.697708, 23.321868"
59411,"44.4325, 26.103889000000002"
59416,"53.716667, -0.333333"
59429,"-31.430840000000003, 152.908936"
59448,"18.399722, -66.05"
59473,"0.0, 0.0"
59474,"53.5, -2.2166669999999997"
59483,"-42.717369, 170.966543"
59504,"50.833333, -0.15"
59510,"0.0, 0.0"
59518,"21.161908, -86.851528"
59530,"0.0, 0.0"
59555,"52.9, -1.266667"
59571,"0.0, 0.0"
59592,"53.716667, -0.333333"
59598,"-25.274398, 133.775136"
59599,"-33.861481, 151.205475"
59602,"53.8, -1.583333"
59603,"53.954115, -1.064262"
59655,"49.216667, -2.1325"
59656,"46.227638, 2.213749"
59657,"0.0, 0.0"
59666,"-33.861481, 151.205475"
59671,"13.782967000000001, 109.21966299999998"
59679,"49.488333000000004, 8.464722"
59685,"53.166667000000004, -1.583333"
59689,"49.716667, 72.583333"
59692,"-16.5, -68.15"
59707,"0.0, 0.0"
59711,"38.066666999999995, 46.3"
59717,"0.0, 0.0"
59721,"51.633333, -3.9666669999999997"
59722,"40.463667, -3.7492199999999998"
59725,"54.91194399999999, -1.383333"
59729,"53.550352000000004, -2.77637"
59732,"55.833332999999996, -3.083333"
59734,"-29.85868, 31.02184"
59793,"50.566666999999995, 10.183333"
59794,"51.514125, -0.093689"
59796,"40.313352, -7.800708"
59818,"52.355518, -1.17432"
59819,"51.514125, -0.093689"
59827,"50.833333, -0.15"
59848,"20.395974, -87.315901"
59851,"52.516667000000005, 13.4"
59876,"52.416667, -1.55"
59883,"53.716667, -1.85"
59885,"1.352083, 103.819836"
59899,"36.88414, 30.70563"
59912,"17.385044, 78.486671"
59927,"43.342273, 17.812754"
59931,"57.155623, -2.277129"
59943,"0.0, 0.0"
59951,"0.0, 0.0"
59955,"-33.861481, 151.205475"
59962,"19.510594, -99.143686"
59974,"52.630886, 1.297355"
59975,"52.630886, 1.297355"
59987,"35.126413, 33.429859"
59991,"53.5, -2.2166669999999997"
60003,"52.966667, -1.166667"
